lon,lat,vs30,xvf
22.9655221154686,40.5928699075171,329.888906707938,-150
22.9657380038789,40.5928932133836,332.845992247719,-150
22.9659538922897,40.5929165192501,335.553072593446,-150
22.9661697807537,40.592939824265,337.960270495443,-150
22.9663856692244,40.59296312918,340.041522807627,-150
22.9666015577313,40.5929864335161,341.791835290691,-150
22.9668174462623,40.5930097374713,343.223199204174,-150
22.9670333350157,40.5930330378368,344.359848220829,-150
22.9672492242754,40.5930563300191,345.233440909559,-150
22.9674651136207,40.5930796208227,345.878647006328,-150
22.9676810064525,40.5931028551419,346.329594985113,-150
22.9678968993372,40.5931260886113,346.616958278634,-150
22.9681127891624,40.5931493716531,346.766408027676,-150
22.9683286777544,40.593172674678,346.798009134745,-150
22.9685445588034,40.5931960990358,346.726113535678,-150
22.9687604292773,40.5932196933107,346.560487679003,-150
22.9689763015322,40.5932432590516,346.307891709951,-150
22.9691921867231,40.5932666170586,345.973373891839,-150
22.969408071914,40.5932899750738,345.561843374716,-150
22.969624509762,40.5932997588639,345.084505063871,-150
22.9698410545662,40.593306656942,344.540064216417,-150
22.9700561643516,40.5932870963819,343.942081040282,-150
22.9702575933707,40.5931843830821,343.324815043961,-150
22.9704314538643,40.5930150357085,342.795634968953,-150
22.970569116443,40.5927949387857,342.523467472601,-150
22.9706658578815,40.5925394957098,342.649958586379,-150
22.970719494043,40.592262730372,343.198280521426,-150
22.9707299621094,40.5919773374418,344.046758657273,-150
22.9707065908733,40.5916928927022,344.984302784034,-150
22.9706773969766,40.5914092968544,345.834300091989,-150
22.9706482027191,40.5911257022743,346.528323035618,-150
22.9706190084617,40.5908421088969,347.054223597838,-150
22.9705898142042,40.5905585167222,347.445044056862,-150
22.9705606199468,40.5902749257502,347.769849342961,-150
22.9705314256893,40.5899913359808,348.122278765948,-150
22.9705022314319,40.5897077474141,348.609062805312,-150
22.9704730371744,40.58942416005,349.338356181593,-150
22.9704438430045,40.5891405738728,350.405947670319,-150
22.9704200916584,40.5888561896293,351.90055063033,-150
22.9704249311348,40.5885703614587,353.959611440091,-150
22.9704553346162,40.5882870398347,356.583587059503,-150
22.9704887995676,40.5880042833471,359.609418251778,-150
22.970517737762,40.5877207384023,362.782788315037,-150
22.9705187199198,40.5874348598613,365.550547090692,-150
22.9704855981307,40.5871524120041,367.328555200312,-150
22.9704181118785,40.5868808222923,367.749886516782,-150
22.9703172774534,40.5866279060203,366.810683013031,-150
22.9701946447039,40.5863920260301,364.930242642586,-150
22.9700705482989,40.5861574635472,362.619230163658,-150
22.9699465227204,40.585922837341,360.137101877835,-150
22.9698426222948,40.5856724473717,357.76325257554,-150
22.969783275504,40.5853978778663,355.687823760491,-150
22.9697684979107,40.5851127856007,353.967732429037,-150
22.9697623267209,40.5848269911383,352.497680683458,-150
22.9697273872619,40.5845446320268,351.258957498793,-150
22.9696767719386,40.5842663862367,350.344229674174,-150
22.9696255471058,40.5839883282038,349.727308005575,-150
22.9695743222731,40.5837102713268,349.337173896592,-150
22.9695459347735,40.5834275585479,349.108350146646,-150
22.9695462369421,40.5831413869581,348.981090647892,-150
22.9695465391106,40.5828552165926,348.911569340465,-150
