KP,Surface
604.5670774032696,5.573845440319481
607.979779576541,5.59116064075792
611.3927553415994,5.6100003022545355
614.8061215114124,5.630022254053012
618.2200832535985,5.650718028567632
621.6342437485694,5.671638669357037
625.0494529161348,5.693010226171067
628.4647451381707,5.714417495362546
631.8808229224572,5.736004716369008
635.2972765146745,5.7576780251668955
638.7138086207356,5.779362146678833
642.1312519144551,5.801171754488603
645.5486952081746,5.822981362298373
648.9663195726223,5.84480919776448
652.3844833731004,5.866691336069532
655.8026471735786,5.888573474374584
659.2209325940139,5.91045419459856
662.6394911458005,5.932331730128105
666.0580496975874,5.95420926565765
669.476627187667,5.9760673427294435
672.8952375988224,5.997891594505711
676.3138480099777,6.019715846281977
679.7323146847666,6.0414611047520745
683.1506579927284,6.063138564419662
686.5690013006904,6.08481602408725
689.986852508843,6.106262299306131
693.4046736878671,6.127694467087138
696.8220723106397,6.1488063805271675
700.2392845745647,6.169777053056396
703.656141177782,6.190153110361713
707.0728530038203,6.210053950637393
710.4894169163856,6.229115852750047
713.9059151494664,6.246962532330633
717.3224395327653,6.263619094113487
720.7390797163354,6.279767903335721
724.1559598571682,6.296347350052268
727.5731361168529,6.313688104264972
730.9906891888609,6.332127140989117
734.4085618817998,6.351520797346947
737.8266603657394,6.371581723835423
741.245309883424,6.393146903339467
744.6641591004985,6.415204531305599
748.0834961611206,6.438465156459818
751.5030785259162,6.462267876915331
754.9232169155057,6.487299351141315
758.3434475739598,6.5125106296136615
761.7645112454055,6.539345199690706
765.1855749168512,6.56617976976775
768.6073468874713,6.594238391135578
772.0294699283459,6.622903716582341
775.4516048721772,6.651586935231093
778.8748886407898,6.681997132660979
782.2981724094026,6.712407330090868
785.721602592683,6.742995598603116
789.1459588173361,6.7747101285198355
792.570315041989,6.806424658436553
795.9947748174571,6.838249826578527
799.4200182584489,6.870912297282979
802.8452616994404,6.903574767987431
806.2705279381412,6.936260307020963
809.6964331105087,6.969592364173833
813.1223382828761,7.002924421326702
816.5482434552436,7.0362564784795705
819.9745532887688,7.070025039478584
823.4008742586632,7.103805613164844
826.827198028911,7.137590414564914
830.2536891356975,7.171627845167217
833.6801802424842,7.2056652757695225
837.1066577576863,7.239706786102361
840.5330939628861,7.273760696290369
843.9595301680857,7.307814606478374
847.3857872923206,7.341655543466411
850.8119847265446,7.375425493721442
854.2380072125042,7.408736555062008
857.6639165923131,7.441750939215809
861.0897670254675,7.473703726743501
864.515664036677,7.5048356108547996
867.9416757873388,7.534874204982099
871.3679487746539,7.5636274340614555
874.7946371431211,7.591552147829577
878.2217357773886,7.6191930972459705
881.6492855559814,7.646660589641199
885.0777369980199,7.6742291802465346
888.5065216240619,7.701835128811251
891.936487059259,7.729670316466688
